ID Stazione,Località,Tipo Merce,Data,Quantità,Unità,Importo Netto SENZA Sconto (IVA escl.),Importo Netto dello Sconto (IVA escl.)
1400103,San Mauro Pascoli,0006 GPL (LPG),22.03.2025,39.43,L,23.24,0.39
1400103,San Mauro Pascoli,0006 GPL (LPG),28.03.2025,29.52,L,17.39,0.3
1400103,San Mauro Pascoli,0009 GASOLIO,16.03.2025,31.77,L,42.68,0.32
1400103,San Mauro Pascoli,0009 GASOLIO,17.03.2025,67.37,L,90.51,0.67
1400103,San Mauro Pascoli,0009 GASOLIO,17.03.2025,41.92,L,56.32,0.42
1400103,San Mauro Pascoli,0009 GASOLIO,17.03.2025,18.92,L,25.42,0.19
1400103,San Mauro Pascoli,0009 GASOLIO,17.03.2025,54.61,L,73.37,0.55
1400103,San Mauro Pascoli,0009 GASOLIO,17.03.2025,30.01,L,40.32,0.3
1400103,San Mauro Pascoli,0009 GASOLIO,18.03.2025,45.87,L,61.62,0.46
1400103,San Mauro Pascoli,0009 GASOLIO,18.03.2025,122.03,L,163.94,1.22
1400103,San Mauro Pascoli,0009 GASOLIO,18.03.2025,50.64,L,68.03,0.51
1400103,San Mauro Pascoli,0009 GASOLIO,18.03.2025,43.33,L,58.21,0.43
1400103,San Mauro Pascoli,0009 GASOLIO,18.03.2025,47.33,L,63.58,0.47
1400103,San Mauro Pascoli,0009 GASOLIO,18.03.2025,44.54,L,59.84,0.45
1400103,San Mauro Pascoli,0009 GASOLIO,19.03.2025,89.41,L,120.11,0.89
1400103,San Mauro Pascoli,0009 GASOLIO,19.03.2025,50.1,L,67.3,0.5
1400103,San Mauro Pascoli,0009 GASOLIO,19.03.2025,41.32,L,55.51,0.41
1400103,San Mauro Pascoli,0009 GASOLIO,19.03.2025,42.71,L,57.38,0.43
1400103,San Mauro Pascoli,0009 GASOLIO,19.03.2025,18.3,L,24.58,0.18
1400103,San Mauro Pascoli,0009 GASOLIO,19.03.2025,106.92,L,143.64,1.07
1400103,San Mauro Pascoli,0009 GASOLIO,19.03.2025,33.57,L,45.1,0.34
1400103,San Mauro Pascoli,0009 GASOLIO,19.03.2025,25.6,L,34.39,0.26
1400103,San Mauro Pascoli,0009 GASOLIO,19.03.2025,18.32,L,24.61,0.18
1400103,San Mauro Pascoli,0009 GASOLIO,20.03.2025,59.18,L,79.51,0.59
1400103,San Mauro Pascoli,0009 GASOLIO,20.03.2025,38.18,L,51.3,0.38
1400103,San Mauro Pascoli,0009 GASOLIO,20.03.2025,24.53,L,32.95,0.25
1400103,San Mauro Pascoli,0009 GASOLIO,20.03.2025,275.09,L,369.57,2.75
1400103,San Mauro Pascoli,0009 GASOLIO,20.03.2025,50.03,L,67.21,0.5
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,83.04,L,110.88,0.83
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,49.13,L,65.6,0.49
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,15.37,L,20.52,0.15
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,40.53,L,54.11,0.41
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,30.71,L,41.01,0.31
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,36.87,L,49.23,0.37
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,73.0,L,97.48,0.73
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,19.07,L,25.47,0.19
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,50.95,L,68.03,0.51
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,40.97,L,54.7,0.41
1400103,San Mauro Pascoli,0009 GASOLIO,21.03.2025,36.22,L,48.36,0.36
1400103,San Mauro Pascoli,0009 GASOLIO,22.03.2025,49.05,L,65.49,0.49
1400103,San Mauro Pascoli,0009 GASOLIO,23.03.2025,42.31,L,56.49,0.42
1400103,San Mauro Pascoli,0009 GASOLIO,23.03.2025,43.76,L,58.43,0.44
1400103,San Mauro Pascoli,0009 GASOLIO,23.03.2025,18.41,L,24.58,0.18
1400103,San Mauro Pascoli,0009 GASOLIO,23.03.2025,39.15,L,52.28,0.39
1400103,San Mauro Pascoli,0009 GASOLIO,23.03.2025,49.91,L,66.64,0.5
1400103,San Mauro Pascoli,0009 GASOLIO,24.03.2025,36.89,L,49.25,0.37
1400103,San Mauro Pascoli,0009 GASOLIO,24.03.2025,48.35,L,64.56,0.48
1400103,San Mauro Pascoli,0009 GASOLIO,24.03.2025,24.56,L,32.8,0.25
1400103,San Mauro Pascoli,0009 GASOLIO,25.03.2025,41.75,L,55.75,0.42
1400103,San Mauro Pascoli,0009 GASOLIO,25.03.2025,47.43,L,63.33,0.47
1400103,San Mauro Pascoli,0009 GASOLIO,25.03.2025,40.43,L,53.98,0.4
1400103,San Mauro Pascoli,0009 GASOLIO,25.03.2025,35.04,L,46.79,0.35
1400103,San Mauro Pascoli,0009 GASOLIO,25.03.2025,56.58,L,75.55,0.57
1400103,San Mauro Pascoli,0009 GASOLIO,25.03.2025,78.45,L,104.75,0.78
1400103,San Mauro Pascoli,0009 GASOLIO,25.03.2025,58.34,L,77.9,0.58
1400103,San Mauro Pascoli,0009 GASOLIO,25.03.2025,60.16,L,80.33,0.6
1400103,San Mauro Pascoli,0009 GASOLIO,26.03.2025,58.94,L,78.7,0.59
1400103,San Mauro Pascoli,0009 GASOLIO,26.03.2025,33.07,L,44.16,0.33
1400103,San Mauro Pascoli,0009 GASOLIO,26.03.2025,41.77,L,55.77,0.42
1400103,San Mauro Pascoli,0009 GASOLIO,26.03.2025,54.64,L,72.96,0.55
1400103,San Mauro Pascoli,0009 GASOLIO,26.03.2025,76.59,L,102.27,0.77
1400103,San Mauro Pascoli,0009 GASOLIO,26.03.2025,59.17,L,90.16,0.59
1400103,San Mauro Pascoli,0009 GASOLIO,27.03.2025,42.97,L,57.38,0.43
1400103,San Mauro Pascoli,0009 GASOLIO,27.03.2025,57.0,L,76.11,0.57
1400103,San Mauro Pascoli,0009 GASOLIO,27.03.2025,41.59,L,55.53,0.42
1400103,San Mauro Pascoli,0009 GASOLIO,27.03.2025,153.47,L,204.92,1.53
1400103,San Mauro Pascoli,0009 GASOLIO,27.03.2025,63.03,L,84.16,0.63
1400103,San Mauro Pascoli,0009 GASOLIO,28.03.2025,68.11,L,90.39,0.68
1400103,San Mauro Pascoli,0009 GASOLIO,28.03.2025,320.2,L,424.92,3.2
1400103,San Mauro Pascoli,0009 GASOLIO,28.03.2025,35.87,L,47.6,0.36
1400103,San Mauro Pascoli,0009 GASOLIO,28.03.2025,74.65,L,99.07,0.75
1400103,San Mauro Pascoli,0009 GASOLIO,28.03.2025,52.46,L,69.61,0.52
1400103,San Mauro Pascoli,0009 GASOLIO,28.03.2025,49.44,L,65.61,0.49
1400103,San Mauro Pascoli,0009 GASOLIO,28.03.2025,59.3,L,78.7,0.59
1400103,San Mauro Pascoli,0009 GASOLIO,28.03.2025,42.29,L,56.12,0.42
1400103,San Mauro Pascoli,0009 GASOLIO,29.03.2025,36.58,L,48.84,0.37
1400103,San Mauro Pascoli,0009 GASOLIO,30.03.2025,19.03,L,25.41,0.19
1400103,San Mauro Pascoli,0009 GASOLIO,31.03.2025,43.16,L,57.63,0.43
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),16.03.2025,15.17,L,12.42,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),16.03.2025,13.13,L,10.75,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),18.03.2025,9.55,L,7.82,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),18.03.2025,37.46,L,30.67,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),18.03.2025,7.28,L,5.96,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),19.03.2025,12.01,L,9.84,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),20.03.2025,10.31,L,8.44,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),20.03.2025,74.89,L,61.33,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),23.03.2025,11.9,L,9.75,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),24.03.2025,11.66,L,9.55,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),25.03.2025,8.9,L,7.29,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),27.03.2025,5.73,L,4.69,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),28.03.2025,15.61,L,12.78,0.0
1400103,San Mauro Pascoli,0016 ADBLUE (merce sciolta),28.03.2025,12.52,L,10.25,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),16.03.2025,37.01,L,51.24,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),17.03.2025,40.63,L,56.25,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),17.03.2025,42.04,L,58.2,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),17.03.2025,46.45,L,64.3,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),18.03.2025,23.83,L,32.8,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),18.03.2025,20.09,L,27.65,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),18.03.2025,36.14,L,56.55,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),19.03.2025,26.96,L,37.11,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),21.03.2025,44.08,L,60.66,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),22.03.2025,41.94,L,57.38,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),22.03.2025,11.99,L,16.4,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),22.03.2025,10.53,L,16.39,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),25.03.2025,41.63,L,56.95,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),25.03.2025,49.74,L,68.05,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),26.03.2025,10.91,L,14.93,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),29.03.2025,38.71,L,53.27,0.0
1400103,San Mauro Pascoli,0036 EURO 95 (SUPER),31.03.2025,41.69,L,57.38,0.0
1400104,Cervia,0006 GPL (LPG),17.03.2025,48.73,L,29.52,0.49
1400104,Cervia,0006 GPL (LPG),27.03.2025,51.8,L,31.38,0.52
1400104,Cervia,0009 GASOLIO,17.03.2025,57.13,L,78.62,0.57
1400104,Cervia,0009 GASOLIO,17.03.2025,58.75,L,80.85,0.59
1400104,Cervia,0009 GASOLIO,17.03.2025,238.28,L,327.93,2.38
1400104,Cervia,0009 GASOLIO,17.03.2025,70.94,L,111.0,0.71
1400104,Cervia,0009 GASOLIO,18.03.2025,31.71,L,43.64,0.32
1400104,Cervia,0009 GASOLIO,18.03.2025,40.31,L,55.48,0.4
1400104,Cervia,0009 GASOLIO,19.03.2025,37.03,L,50.66,0.37
1400104,Cervia,0009 GASOLIO,20.03.2025,51.39,L,70.3,0.51
1400104,Cervia,0009 GASOLIO,20.03.2025,76.92,L,105.23,0.77
1400104,Cervia,0009 GASOLIO,21.03.2025,251.65,L,344.26,2.52
1400104,Cervia,0009 GASOLIO,21.03.2025,44.94,L,61.48,0.45
1400104,Cervia,0009 GASOLIO,21.03.2025,201.92,L,276.23,2.02
1400104,Cervia,0009 GASOLIO,24.03.2025,54.76,L,85.24,0.55
1400104,Cervia,0009 GASOLIO,25.03.2025,73.84,L,101.02,0.74
1400104,Cervia,0009 GASOLIO,25.03.2025,62.92,L,86.07,0.63
1400104,Cervia,0009 GASOLIO,26.03.2025,82.94,L,113.47,0.83
1400104,Cervia,0009 GASOLIO,26.03.2025,76.32,L,104.41,0.76
1400104,Cervia,0009 GASOLIO,26.03.2025,40.85,L,55.89,0.41
1400104,Cervia,0009 GASOLIO,27.03.2025,41.5,L,56.77,0.42
1400104,Cervia,0009 GASOLIO,27.03.2025,86.34,L,118.11,0.86
1400104,Cervia,0009 GASOLIO,27.03.2025,201.92,L,276.23,2.02
1400104,Cervia,0009 GASOLIO,27.03.2025,49.1,L,67.17,0.49
1400104,Cervia,0009 GASOLIO,27.03.2025,32.26,L,44.13,0.32
1400104,Cervia,0009 GASOLIO,29.03.2025,39.98,L,54.7,0.4
1400104,Cervia,0009 GASOLIO,29.03.2025,43.41,L,59.39,0.43
1400104,Cervia,0009 GASOLIO,31.03.2025,27.52,L,37.65,0.28
1400104,Cervia,0009 GASOLIO,31.03.2025,39.89,L,54.57,0.4
1400104,Cervia,0009 GASOLIO,31.03.2025,311.57,L,426.24,3.12
1400104,Cervia,0009 GASOLIO,31.03.2025,18.02,L,24.66,0.18
1400104,Cervia,0013 Gas naturale (GNC),22.03.2025,7.62,KG,8.99,0.38
1400104,Cervia,0016 ADBLUE (merce sciolta),17.03.2025,16.19,L,13.25,0.0
1400104,Cervia,0016 ADBLUE (merce sciolta),17.03.2025,42.28,L,34.62,0.0
1400104,Cervia,0016 ADBLUE (merce sciolta),19.03.2025,10.86,L,8.89,0.0
1400104,Cervia,0016 ADBLUE (merce sciolta),20.03.2025,48.85,L,40.0,0.0
1400104,Cervia,0016 ADBLUE (merce sciolta),20.03.2025,9.66,L,7.91,0.0
1400104,Cervia,0016 ADBLUE (merce sciolta),24.03.2025,35.04,L,28.69,0.0
1400104,Cervia,0016 ADBLUE (merce sciolta),27.03.2025,11.61,L,9.51,0.0
1400104,Cervia,0016 ADBLUE (merce sciolta),27.03.2025,12.69,L,10.39,0.0
1400104,Cervia,0016 ADBLUE (merce sciolta),27.03.2025,15.09,L,12.35,0.0
1400104,Cervia,0016 ADBLUE (merce sciolta),30.03.2025,7.55,L,6.18,0.0
1400104,Cervia,0016 ADBLUE (merce sciolta),31.03.2025,15.49,L,12.68,0.0
1400104,Cervia,0036 EURO 95 (SUPER),16.03.2025,68.4,L,94.7,0.0
1400104,Cervia,0036 EURO 95 (SUPER),17.03.2025,10.42,L,16.39,0.0
1400104,Cervia,0036 EURO 95 (SUPER),19.03.2025,21.19,L,29.34,0.0
1400104,Cervia,0036 EURO 95 (SUPER),20.03.2025,26.56,L,36.77,0.0
1400104,Cervia,0036 EURO 95 (SUPER),20.03.2025,46.22,L,63.99,0.0
1400104,Cervia,0036 EURO 95 (SUPER),21.03.2025,22.88,L,31.67,0.0
1400104,Cervia,0036 EURO 95 (SUPER),21.03.2025,40.42,L,55.96,0.0
1400104,Cervia,0036 EURO 95 (SUPER),25.03.2025,29.6,L,40.98,0.0
1400104,Cervia,0036 EURO 95 (SUPER),25.03.2025,11.86,L,16.42,0.0
1400104,Cervia,0036 EURO 95 (SUPER),26.03.2025,33.12,L,45.85,0.0
1400104,Cervia,0036 EURO 95 (SUPER),28.03.2025,17.77,L,24.6,0.0
1400105,Cattolica,0006 GPL (LPG),17.03.2025,16.36,L,9.78,0.16
1400105,Cattolica,0006 GPL (LPG),19.03.2025,27.43,L,16.39,0.27
1400105,Cattolica,0006 GPL (LPG),20.03.2025,9.89,L,5.91,0.1
1400105,Cattolica,0006 GPL (LPG),21.03.2025,42.53,L,25.41,0.43
1400105,Cattolica,0006 GPL (LPG),26.03.2025,35.82,L,21.4,0.36
1400105,Cattolica,0006 GPL (LPG),26.03.2025,31.54,L,18.84,0.32
1400105,Cattolica,0006 GPL (LPG),27.03.2025,33.61,L,20.08,0.34
1400105,Cattolica,0006 GPL (LPG),27.03.2025,34.29,L,20.49,0.34
1400105,Cattolica,0006 GPL (LPG),31.03.2025,28.64,L,17.11,0.29
1400105,Cattolica,0009 GASOLIO,11.03.2025,64.94,L,88.84,0.65
1400105,Cattolica,0009 GASOLIO,16.03.2025,39.57,L,53.81,0.4
1400105,Cattolica,0009 GASOLIO,16.03.2025,37.74,L,51.32,0.38
1400105,Cattolica,0009 GASOLIO,16.03.2025,80.37,L,109.29,0.8
1400105,Cattolica,0009 GASOLIO,17.03.2025,30.14,L,40.98,0.3
1400105,Cattolica,0009 GASOLIO,17.03.2025,30.24,L,41.12,0.3
1400105,Cattolica,0009 GASOLIO,17.03.2025,32.01,L,43.52,0.32
1400105,Cattolica,0009 GASOLIO,17.03.2025,54.85,L,74.59,0.55
1400105,Cattolica,0009 GASOLIO,18.03.2025,67.3,L,90.97,0.67
1400105,Cattolica,0009 GASOLIO,18.03.2025,137.96,L,186.48,1.38
1400105,Cattolica,0009 GASOLIO,18.03.2025,34.05,L,46.02,0.34
1400105,Cattolica,0009 GASOLIO,18.03.2025,65.28,L,88.24,0.65
1400105,Cattolica,0009 GASOLIO,18.03.2025,23.22,L,31.39,0.23
1400105,Cattolica,0009 GASOLIO,18.03.2025,82.27,L,111.2,0.82
1400105,Cattolica,0009 GASOLIO,19.03.2025,53.08,L,71.31,0.53
1400105,Cattolica,0009 GASOLIO,19.03.2025,41.22,L,55.38,0.41
1400105,Cattolica,0009 GASOLIO,19.03.2025,40.88,L,54.92,0.41
1400105,Cattolica,0009 GASOLIO,19.03.2025,70.17,L,94.27,0.7
1400105,Cattolica,0009 GASOLIO,19.03.2025,52.11,L,70.01,0.52
1400105,Cattolica,0009 GASOLIO,19.03.2025,36.66,L,49.25,0.37
1400105,Cattolica,0009 GASOLIO,19.03.2025,29.44,L,45.1,0.29
1400105,Cattolica,0009 GASOLIO,20.03.2025,63.41,L,84.66,0.63
1400105,Cattolica,0009 GASOLIO,20.03.2025,53.87,L,71.93,0.54
1400105,Cattolica,0009 GASOLIO,20.03.2025,62.05,L,82.85,0.62
1400105,Cattolica,0009 GASOLIO,20.03.2025,42.16,L,56.3,0.42
1400105,Cattolica,0009 GASOLIO,20.03.2025,55.42,L,74.0,0.55
1400105,Cattolica,0009 GASOLIO,21.03.2025,30.7,L,40.99,0.31
1400105,Cattolica,0009 GASOLIO,22.03.2025,33.77,L,45.09,0.34
1400105,Cattolica,0009 GASOLIO,23.03.2025,46.06,L,61.5,0.46
1400105,Cattolica,0009 GASOLIO,24.03.2025,60.82,L,81.21,0.61
1400105,Cattolica,0009 GASOLIO,24.03.2025,50.36,L,67.25,0.5
1400105,Cattolica,0009 GASOLIO,25.03.2025,77.35,L,103.28,0.77
1400105,Cattolica,0009 GASOLIO,25.03.2025,36.83,L,49.18,0.37
1400105,Cattolica,0009 GASOLIO,25.03.2025,34.4,L,45.93,0.34
1400105,Cattolica,0009 GASOLIO,25.03.2025,64.46,L,86.07,0.64
1400105,Cattolica,0009 GASOLIO,26.03.2025,23.95,L,31.98,0.24
1400105,Cattolica,0009 GASOLIO,26.03.2025,55.35,L,73.91,0.55
1400105,Cattolica,0009 GASOLIO,26.03.2025,104.97,L,140.16,1.05
1400105,Cattolica,0009 GASOLIO,26.03.2025,25.61,L,34.2,0.26
1400105,Cattolica,0009 GASOLIO,27.03.2025,120.0,L,160.23,1.2
1400105,Cattolica,0009 GASOLIO,27.03.2025,47.88,L,63.93,0.48
1400105,Cattolica,0009 GASOLIO,27.03.2025,63.4,L,84.66,0.63
1400105,Cattolica,0009 GASOLIO,27.03.2025,39.99,L,53.39,0.4
1400105,Cattolica,0009 GASOLIO,27.03.2025,44.23,L,59.06,0.44
1400105,Cattolica,0009 GASOLIO,27.03.2025,62.64,L,83.64,0.63
1400105,Cattolica,0009 GASOLIO,28.03.2025,47.1,L,62.89,0.47
1400105,Cattolica,0009 GASOLIO,28.03.2025,57.06,L,76.19,0.57
1400105,Cattolica,0009 GASOLIO,28.03.2025,73.67,L,98.37,0.74
1400105,Cattolica,0009 GASOLIO,28.03.2025,43.02,L,57.44,0.43
1400105,Cattolica,0009 GASOLIO,28.03.2025,30.78,L,41.1,0.31
1400105,Cattolica,0009 GASOLIO,28.03.2025,33.76,L,45.08,0.34
1400105,Cattolica,0009 GASOLIO,28.03.2025,80.43,L,107.39,0.8
1400105,Cattolica,0009 GASOLIO,28.03.2025,56.4,L,75.31,0.56
1400105,Cattolica,0009 GASOLIO,28.03.2025,58.87,L,78.61,0.59
1400105,Cattolica,0009 GASOLIO,29.03.2025,153.13,L,204.47,1.53
1400105,Cattolica,0009 GASOLIO,29.03.2025,36.91,L,49.29,0.37
1400105,Cattolica,0009 GASOLIO,29.03.2025,223.13,L,297.93,2.23
1400105,Cattolica,0009 GASOLIO,30.03.2025,253.03,L,337.86,2.53
1400105,Cattolica,0009 GASOLIO,30.03.2025,59.47,L,79.41,0.59
1400105,Cattolica,0009 GASOLIO,31.03.2025,60.0,L,80.11,0.6
1400105,Cattolica,0009 GASOLIO,31.03.2025,43.1,L,57.55,0.43
1400105,Cattolica,0009 GASOLIO,31.03.2025,24.57,L,32.8,0.25
1400105,Cattolica,0013 Gas naturale (GNC),19.03.2025,15.35,KG,19.49,0.77
1400105,Cattolica,0013 Gas naturale (GNC),19.03.2025,14.55,KG,18.48,0.73
1400105,Cattolica,0013 Gas naturale (GNC),20.03.2025,17.44,KG,21.0,0.87
1400105,Cattolica,0013 Gas naturale (GNC),20.03.2025,11.83,KG,14.73,0.59
1400105,Cattolica,0013 Gas naturale (GNC),21.03.2025,12.91,KG,16.07,0.65
1400105,Cattolica,0013 Gas naturale (GNC),24.03.2025,11.46,KG,14.27,0.57
1400105,Cattolica,0013 Gas naturale (GNC),25.03.2025,18.42,KG,22.93,0.92
1400105,Cattolica,0013 Gas naturale (GNC),26.03.2025,9.23,KG,11.49,0.46
1400105,Cattolica,0013 Gas naturale (GNC),26.03.2025,11.61,KG,14.46,0.58
1400105,Cattolica,0013 Gas naturale (GNC),27.03.2025,13.6,KG,16.93,0.68
1400105,Cattolica,0013 Gas naturale (GNC),27.03.2025,7.86,KG,9.79,0.39
1400105,Cattolica,0013 Gas naturale (GNC),28.03.2025,8.86,KG,11.03,0.44
1400105,Cattolica,0013 Gas naturale (GNC),31.03.2025,13.94,KG,17.35,0.7
1400105,Cattolica,0016 ADBLUE (merce sciolta),18.03.2025,34.73,L,28.44,0.0
1400105,Cattolica,0016 ADBLUE (merce sciolta),20.03.2025,10.52,L,8.61,0.0
1400105,Cattolica,0016 ADBLUE (merce sciolta),20.03.2025,18.92,L,15.49,0.0
1400105,Cattolica,0016 ADBLUE (merce sciolta),23.03.2025,7.06,L,5.78,0.0
1400105,Cattolica,0016 ADBLUE (merce sciolta),26.03.2025,43.06,L,35.26,0.0
1400105,Cattolica,0016 ADBLUE (merce sciolta),27.03.2025,11.01,L,9.02,0.0
1400105,Cattolica,0016 ADBLUE (merce sciolta),27.03.2025,17.1,L,14.0,0.0
1400105,Cattolica,0016 ADBLUE (merce sciolta),28.03.2025,60.07,L,49.19,0.0
1400105,Cattolica,0016 ADBLUE (merce sciolta),31.03.2025,0.92,L,0.75,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),16.03.2025,21.92,L,30.34,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),16.03.2025,36.49,L,50.52,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),16.03.2025,31.27,L,49.19,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),17.03.2025,32.59,L,45.11,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),17.03.2025,57.0,L,78.91,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),17.03.2025,20.61,L,28.53,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),17.03.2025,14.07,L,19.48,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),18.03.2025,38.07,L,52.7,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),18.03.2025,22.93,L,36.07,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),19.03.2025,48.58,L,67.25,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),19.03.2025,15.42,L,21.34,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),19.03.2025,29.63,L,41.02,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),19.03.2025,47.8,L,66.17,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),20.03.2025,42.43,L,58.74,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),20.03.2025,16.15,L,25.4,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),21.03.2025,22.84,L,31.43,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),21.03.2025,55.4,L,76.25,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),22.03.2025,16.36,L,22.52,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),24.03.2025,19.66,L,27.06,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),24.03.2025,10.48,L,16.4,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),25.03.2025,41.72,L,57.42,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),26.03.2025,59.13,L,81.38,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),27.03.2025,5.96,L,8.2,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),28.03.2025,3.46,L,5.42,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),29.03.2025,32.34,L,44.51,0.0
1400105,Cattolica,0036 EURO 95 (SUPER),30.03.2025,12.61,L,17.35,0.0
