ID Stazione,Località,Tipo Merce,Data,Quantità,Unità,Importo Netto SENZA Sconto (IVA escl.),Importo Netto dello Sconto (IVA escl.)
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,8.86,L,12.26,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,13.62,L,18.85,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,8.9,L,12.32,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,43.96,L,60.86,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,24.87,L,34.43,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,17.76,L,24.59,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,17.76,L,24.59,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,55.95,L,77.46,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),20.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,32.29,L,44.7,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,11.85,L,16.4,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,25.69,L,35.57,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,12.05,L,16.68,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,10.74,L,14.87,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,15.99,L,22.14,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,7.11,L,9.84,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),21.03.2025,5.21,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),22.03.2025,25.46,L,35.25,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),22.03.2025,70.54,L,97.66,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),22.03.2025,25.79,L,35.7,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),22.03.2025,11.84,L,16.39,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),22.03.2025,2.96,L,4.1,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),23.03.2025,8.88,L,12.3,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),23.03.2025,41.45,L,57.39,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),23.03.2025,23.15,L,32.05,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,8.88,L,12.3,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,38.23,L,52.93,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,2.97,L,4.11,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,71.52,L,99.02,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,7.64,L,10.57,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,31.68,L,43.86,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,11.84,L,16.39,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,10.07,L,13.94,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),24.03.2025,6.53,L,9.04,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,13.03,L,18.04,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,45.51,L,63.01,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,10.66,L,14.75,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,8.88,L,12.3,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,41.14,L,56.96,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,11.84,L,16.4,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,6.52,L,9.02,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),25.03.2025,31.38,L,43.44,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,11.84,L,16.39,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,27.09,L,37.51,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,5.67,L,7.85,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,15.22,L,21.07,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,23.68,L,32.8,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,66.91,L,92.63,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),26.03.2025,50.94,L,70.52,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,30.2,L,41.81,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,17.92,L,24.81,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,29.72,L,41.15,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,4.15,L,5.75,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,41.25,L,57.11,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,17.76,L,24.6,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,50.41,L,69.79,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,40.13,L,63.12,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),27.03.2025,49.5,L,77.86,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,37.3,L,51.64,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,15.88,L,21.98,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,10.07,L,13.94,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,30.56,L,42.31,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,6.52,L,9.02,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,6.01,L,8.32,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,36.03,L,49.88,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,23.68,L,32.79,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),28.03.2025,23.09,L,31.97,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),29.03.2025,27.0,L,37.38,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),29.03.2025,23.8,L,32.95,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),30.03.2025,21.91,L,30.34,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),30.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),30.03.2025,17.76,L,24.59,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),30.03.2025,13.03,L,18.04,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,13.62,L,18.85,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,28.42,L,39.34,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,11.25,L,15.57,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,5.92,L,8.2,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,12.65,L,17.52,0.0
1401434,Civitanova Marche,0036 EURO 95 (SUPER),31.03.2025,11.84,L,16.39,0.0
1401890,Gatteo,0006 GPL (LPG),24.03.2025,35.47,L,20.9,0.35
1401890,Gatteo,0006 GPL (LPG),25.03.2025,58.15,L,34.27,0.58
1401890,Gatteo,0006 GPL (LPG),26.03.2025,32.69,L,19.26,0.33
1401890,Gatteo,0009 GASOLIO,16.03.2025,250.92,L,337.1,2.51
1401890,Gatteo,0009 GASOLIO,16.03.2025,54.92,L,73.78,0.55
1401890,Gatteo,0009 GASOLIO,16.03.2025,49.47,L,66.46,0.49
1401890,Gatteo,0009 GASOLIO,16.03.2025,56.91,L,76.46,0.57
1401890,Gatteo,0009 GASOLIO,17.03.2025,549.12,L,737.71,5.49
1401890,Gatteo,0009 GASOLIO,17.03.2025,51.25,L,68.85,0.51
1401890,Gatteo,0009 GASOLIO,18.03.2025,40.58,L,54.52,0.41
1401890,Gatteo,0009 GASOLIO,18.03.2025,44.91,L,60.34,0.45
1401890,Gatteo,0009 GASOLIO,18.03.2025,56.08,L,75.34,0.56
1401890,Gatteo,0009 GASOLIO,18.03.2025,341.33,L,458.56,3.41
1401890,Gatteo,0009 GASOLIO,18.03.2025,34.87,L,46.84,0.35
1401890,Gatteo,0009 GASOLIO,19.03.2025,671.36,L,901.93,6.71
1401890,Gatteo,0009 GASOLIO,19.03.2025,47.0,L,63.14,0.47
1401890,Gatteo,0009 GASOLIO,20.03.2025,162.47,L,216.93,1.62
1401890,Gatteo,0009 GASOLIO,20.03.2025,552.49,L,737.71,5.52
1401890,Gatteo,0009 GASOLIO,20.03.2025,213.76,L,285.43,2.14
1401890,Gatteo,0009 GASOLIO,20.03.2025,174.35,L,232.81,1.74
1401890,Gatteo,0009 GASOLIO,20.03.2025,154.75,L,206.63,1.55
1401890,Gatteo,0009 GASOLIO,20.03.2025,21.04,L,28.26,0.21
1401890,Gatteo,0009 GASOLIO,20.03.2025,39.72,L,53.36,0.4
1401890,Gatteo,0009 GASOLIO,20.03.2025,200.02,L,268.71,2.0
1401890,Gatteo,0009 GASOLIO,21.03.2025,66.12,L,88.29,0.66
1401890,Gatteo,0009 GASOLIO,21.03.2025,24.24,L,32.37,0.24
1401890,Gatteo,0009 GASOLIO,21.03.2025,62.64,L,83.64,0.63
1401890,Gatteo,0009 GASOLIO,21.03.2025,41.19,L,55.0,0.41
1401890,Gatteo,0009 GASOLIO,21.03.2025,59.26,L,79.12,0.59
1401890,Gatteo,0009 GASOLIO,22.03.2025,41.88,L,55.92,0.42
1401890,Gatteo,0009 GASOLIO,22.03.2025,56.9,L,75.98,0.57
1401890,Gatteo,0009 GASOLIO,23.03.2025,37.93,L,50.65,0.38
1401890,Gatteo,0009 GASOLIO,24.03.2025,448.65,L,599.06,4.49
1401890,Gatteo,0009 GASOLIO,24.03.2025,44.03,L,58.79,0.44
1401890,Gatteo,0009 GASOLIO,24.03.2025,599.39,L,800.32,5.99
1401890,Gatteo,0009 GASOLIO,24.03.2025,66.92,L,89.35,0.67
1401890,Gatteo,0009 GASOLIO,25.03.2025,182.53,L,243.72,1.83
1401890,Gatteo,0009 GASOLIO,25.03.2025,552.49,L,737.71,5.52
1401890,Gatteo,0009 GASOLIO,25.03.2025,40.08,L,53.52,0.4
1401890,Gatteo,0009 GASOLIO,25.03.2025,10.0,L,13.35,0.1
1401890,Gatteo,0009 GASOLIO,25.03.2025,52.76,L,70.45,0.53
1401890,Gatteo,0009 GASOLIO,25.03.2025,50.56,L,77.04,0.51
1401890,Gatteo,0009 GASOLIO,26.03.2025,47.32,L,63.18,0.47
1401890,Gatteo,0009 GASOLIO,26.03.2025,49.73,L,66.4,0.5
1401890,Gatteo,0009 GASOLIO,26.03.2025,552.49,L,737.71,5.52
1401890,Gatteo,0009 GASOLIO,27.03.2025,315.83,L,419.12,3.16
1401890,Gatteo,0009 GASOLIO,27.03.2025,27.91,L,37.27,0.28
1401890,Gatteo,0009 GASOLIO,28.03.2025,463.29,L,614.81,4.63
1401890,Gatteo,0009 GASOLIO,28.03.2025,48.16,L,63.91,0.48
1401890,Gatteo,0009 GASOLIO,28.03.2025,53.57,L,71.09,0.54
1401890,Gatteo,0009 GASOLIO,28.03.2025,49.54,L,65.75,0.5
1401890,Gatteo,0009 GASOLIO,28.03.2025,433.09,L,574.73,4.33
1401890,Gatteo,0009 GASOLIO,29.03.2025,153.73,L,205.27,1.54
1401890,Gatteo,0009 GASOLIO,30.03.2025,35.0,L,46.74,0.35
1401890,Gatteo,0009 GASOLIO,30.03.2025,51.11,L,68.25,0.51
1401890,Gatteo,0009 GASOLIO,30.03.2025,791.97,L,1057.47,7.91
1401890,Gatteo,0009 GASOLIO,31.03.2025,58.66,L,78.33,0.59
1401890,Gatteo,0009 GASOLIO,31.03.2025,552.49,L,737.71,5.52
1401890,Gatteo,0009 GASOLIO,31.03.2025,133.37,L,178.08,1.33
1401890,Gatteo,0013 Gas naturale (GNC),17.03.2025,19.68,KG,24.18,0.98
1401890,Gatteo,0013 Gas naturale (GNC),17.03.2025,19.55,KG,24.82,0.98
1401890,Gatteo,0013 Gas naturale (GNC),19.03.2025,9.93,KG,12.61,0.5
1401890,Gatteo,0013 Gas naturale (GNC),21.03.2025,18.46,KG,22.98,0.92
1401890,Gatteo,0013 Gas naturale (GNC),22.03.2025,15.35,KG,18.48,0.77
1401890,Gatteo,0013 Gas naturale (GNC),22.03.2025,11.64,KG,14.49,0.58
1401890,Gatteo,0013 Gas naturale (GNC),26.03.2025,14.14,KG,17.02,0.71
1401890,Gatteo,0013 Gas naturale (GNC),26.03.2025,11.21,KG,13.5,0.56
1401890,Gatteo,0013 Gas naturale (GNC),27.03.2025,9.43,KG,11.74,0.47
1401890,Gatteo,0013 Gas naturale (GNC),29.03.2025,19.95,KG,24.84,1.0
1401890,Gatteo,0013 Gas naturale (GNC),31.03.2025,15.41,KG,18.56,0.77
1401890,Gatteo,0016 ADBLUE (merce sciolta),18.03.2025,12.95,L,10.61,0.0
1401890,Gatteo,0016 ADBLUE (merce sciolta),18.03.2025,12.87,L,10.54,0.0
1401890,Gatteo,0016 ADBLUE (merce sciolta),19.03.2025,32.04,L,26.24,0.0
1401890,Gatteo,0016 ADBLUE (merce sciolta),20.03.2025,12.01,L,9.84,0.0
1401890,Gatteo,0016 ADBLUE (merce sciolta),25.03.2025,44.04,L,36.07,0.0
1401890,Gatteo,0016 ADBLUE (merce sciolta),25.03.2025,16.62,L,13.61,0.0
1401890,Gatteo,0036 EURO 95 (SUPER),16.03.2025,40.0,L,55.38,0.0
1401890,Gatteo,0036 EURO 95 (SUPER),17.03.2025,15.77,L,24.8,0.0
1401890,Gatteo,0036 EURO 95 (SUPER),19.03.2025,35.35,L,48.65,0.0
1401890,Gatteo,0036 EURO 95 (SUPER),19.03.2025,15.72,L,24.6,0.0
1401890,Gatteo,0036 EURO 95 (SUPER),26.03.2025,35.9,L,49.11,0.0
1401890,Gatteo,0036 EURO 95 (SUPER),29.03.2025,43.49,L,68.05,0.0
1406499,Rimini,0009 GASOLIO,17.03.2025,33.79,L,45.67,0.34
1406499,Rimini,0009 GASOLIO,21.03.2025,69.68,L,93.04,0.7
1406499,Rimini,0009 GASOLIO,23.03.2025,32.77,L,43.75,0.33
1406499,Rimini,0009 GASOLIO,24.03.2025,30.69,L,40.98,0.31
1406499,Rimini,0009 GASOLIO,26.03.2025,42.36,L,56.56,0.42
1406499,Rimini,0009 GASOLIO,27.03.2025,60.36,L,80.6,0.6
1406499,Rimini,0036 EURO 95 (SUPER),24.03.2025,28.88,L,40.22,0.0
1406499,Rimini,0036 EURO 95 (SUPER),26.03.2025,43.3,L,60.3,0.0
1499741,Anzola dell'Emilia,0006 GPL (LPG),18.03.2025,26.91,L,15.86,0.27
1499741,Anzola dell'Emilia,0006 GPL (LPG),18.03.2025,18.12,L,10.68,0.18
1499741,Anzola dell'Emilia,0006 GPL (LPG),21.03.2025,14.02,L,8.26,0.14
1499741,Anzola dell'Emilia,0006 GPL (LPG),27.03.2025,24.66,L,14.53,0.25
1499741,Anzola dell'Emilia,0009 GASOLIO,16.03.2025,32.55,L,44.26,0.33
1499741,Anzola dell'Emilia,0009 GASOLIO,16.03.2025,28.94,L,39.35,0.29
1499741,Anzola dell'Emilia,0009 GASOLIO,17.03.2025,300.0,L,407.95,3.0
1499741,Anzola dell'Emilia,0009 GASOLIO,17.03.2025,33.0,L,44.88,0.33
1499741,Anzola dell'Emilia,0009 GASOLIO,17.03.2025,180.23,L,245.08,1.8
1499741,Anzola dell'Emilia,0009 GASOLIO,17.03.2025,7.23,L,9.83,0.07
1499741,Anzola dell'Emilia,0009 GASOLIO,17.03.2025,542.5,L,737.71,5.43
1499741,Anzola dell'Emilia,0009 GASOLIO,17.03.2025,34.69,L,47.17,0.35
1499741,Anzola dell'Emilia,0009 GASOLIO,17.03.2025,224.23,L,304.92,2.24
1499741,Anzola dell'Emilia,0009 GASOLIO,17.03.2025,30.27,L,41.16,0.3
1499741,Anzola dell'Emilia,0009 GASOLIO,17.03.2025,542.5,L,737.71,5.43
1499741,Anzola dell'Emilia,0009 GASOLIO,18.03.2025,43.29,L,58.87,0.43
1499741,Anzola dell'Emilia,0009 GASOLIO,18.03.2025,49.86,L,67.8,0.5
1499741,Anzola dell'Emilia,0009 GASOLIO,18.03.2025,43.55,L,59.22,0.44
1499741,Anzola dell'Emilia,0009 GASOLIO,19.03.2025,100.2,L,136.25,1.0
1499741,Anzola dell'Emilia,0009 GASOLIO,19.03.2025,450.0,L,611.93,4.5
1499741,Anzola dell'Emilia,0009 GASOLIO,19.03.2025,62.12,L,84.48,0.62
1499741,Anzola dell'Emilia,0009 GASOLIO,19.03.2025,59.98,L,81.57,0.6
1499741,Anzola dell'Emilia,0009 GASOLIO,19.03.2025,331.55,L,450.85,3.32
1499741,Anzola dell'Emilia,0009 GASOLIO,20.03.2025,34.91,L,47.19,0.35
1499741,Anzola dell'Emilia,0009 GASOLIO,20.03.2025,30.39,L,41.07,0.3
1499741,Anzola dell'Emilia,0009 GASOLIO,20.03.2025,424.5,L,573.77,4.25
1499741,Anzola dell'Emilia,0009 GASOLIO,20.03.2025,291.69,L,394.26,2.92
1499741,Anzola dell'Emilia,0009 GASOLIO,20.03.2025,38.32,L,59.02,0.38
1499741,Anzola dell'Emilia,0009 GASOLIO,21.03.2025,106.78,L,144.33,1.07
1499741,Anzola dell'Emilia,0009 GASOLIO,21.03.2025,164.34,L,222.13,1.64
1499741,Anzola dell'Emilia,0009 GASOLIO,21.03.2025,52.28,L,70.66,0.52
1499741,Anzola dell'Emilia,0009 GASOLIO,21.03.2025,34.06,L,52.46,0.34
1499741,Anzola dell'Emilia,0009 GASOLIO,21.03.2025,53.22,L,81.97,0.53
1499741,Anzola dell'Emilia,0009 GASOLIO,22.03.2025,44.87,L,60.65,0.45
1499741,Anzola dell'Emilia,0009 GASOLIO,22.03.2025,58.0,L,78.39,0.58
1499741,Anzola dell'Emilia,0009 GASOLIO,22.03.2025,33.36,L,45.09,0.33
1499741,Anzola dell'Emilia,0009 GASOLIO,22.03.2025,70.95,L,95.9,0.71
1499741,Anzola dell'Emilia,0009 GASOLIO,23.03.2025,36.99,L,50.0,0.37
1499741,Anzola dell'Emilia,0009 GASOLIO,23.03.2025,48.02,L,64.9,0.48
1499741,Anzola dell'Emilia,0009 GASOLIO,23.03.2025,87.46,L,118.21,0.87
1499741,Anzola dell'Emilia,0009 GASOLIO,24.03.2025,47.3,L,63.93,0.47
1499741,Anzola dell'Emilia,0009 GASOLIO,24.03.2025,509.43,L,688.57,5.09
1499741,Anzola dell'Emilia,0009 GASOLIO,24.03.2025,46.52,L,62.88,0.47
1499741,Anzola dell'Emilia,0009 GASOLIO,24.03.2025,19.16,L,29.51,0.19
1499741,Anzola dell'Emilia,0009 GASOLIO,25.03.2025,18.42,L,24.6,0.18
1499741,Anzola dell'Emilia,0009 GASOLIO,25.03.2025,15.35,L,20.5,0.15
1499741,Anzola dell'Emilia,0009 GASOLIO,25.03.2025,12.28,L,16.39,0.12
1499741,Anzola dell'Emilia,0009 GASOLIO,25.03.2025,52.23,L,69.74,0.52
1499741,Anzola dell'Emilia,0009 GASOLIO,25.03.2025,183.55,L,245.08,1.84
1499741,Anzola dell'Emilia,0009 GASOLIO,25.03.2025,500.0,L,671.72,5.0
1499741,Anzola dell'Emilia,0009 GASOLIO,25.03.2025,48.19,L,64.74,0.48
1499741,Anzola dell'Emilia,0009 GASOLIO,25.03.2025,248.32,L,333.61,2.48
1499741,Anzola dell'Emilia,0009 GASOLIO,25.03.2025,46.69,L,62.72,0.47
1499741,Anzola dell'Emilia,0009 GASOLIO,26.03.2025,251.85,L,338.34,2.52
1499741,Anzola dell'Emilia,0009 GASOLIO,26.03.2025,32.95,L,44.27,0.33
1499741,Anzola dell'Emilia,0009 GASOLIO,26.03.2025,89.42,L,120.13,0.89
1499741,Anzola dell'Emilia,0009 GASOLIO,26.03.2025,65.9,L,88.53,0.66
1499741,Anzola dell'Emilia,0009 GASOLIO,26.03.2025,26.52,L,35.63,0.27
1499741,Anzola dell'Emilia,0009 GASOLIO,26.03.2025,41.55,L,55.82,0.42
1499741,Anzola dell'Emilia,0009 GASOLIO,26.03.2025,37.99,L,58.2,0.38
1499741,Anzola dell'Emilia,0009 GASOLIO,27.03.2025,64.68,L,86.89,0.65
1499741,Anzola dell'Emilia,0009 GASOLIO,27.03.2025,46.72,L,62.76,0.47
1499741,Anzola dell'Emilia,0009 GASOLIO,27.03.2025,32.85,L,44.13,0.33
1499741,Anzola dell'Emilia,0009 GASOLIO,27.03.2025,66.44,L,89.26,0.66
1499741,Anzola dell'Emilia,0009 GASOLIO,27.03.2025,32.44,L,43.58,0.32
1499741,Anzola dell'Emilia,0009 GASOLIO,27.03.2025,400.09,L,537.5,4.0
1499741,Anzola dell'Emilia,0009 GASOLIO,27.03.2025,0.03,L,0.04,0.0
1499741,Anzola dell'Emilia,0009 GASOLIO,28.03.2025,44.53,L,59.82,0.45
1499741,Anzola dell'Emilia,0009 GASOLIO,28.03.2025,39.11,L,52.54,0.39
1499741,Anzola dell'Emilia,0009 GASOLIO,28.03.2025,549.12,L,737.71,5.49
1499741,Anzola dell'Emilia,0009 GASOLIO,28.03.2025,33.81,L,45.42,0.34
1499741,Anzola dell'Emilia,0009 GASOLIO,28.03.2025,236.73,L,318.03,2.37
1499741,Anzola dell'Emilia,0009 GASOLIO,28.03.2025,70.78,L,95.09,0.71
1499741,Anzola dell'Emilia,0009 GASOLIO,28.03.2025,44.48,L,59.75,0.44
1499741,Anzola dell'Emilia,0009 GASOLIO,29.03.2025,38.44,L,51.64,0.38
1499741,Anzola dell'Emilia,0009 GASOLIO,29.03.2025,109.83,L,147.55,1.1
1499741,Anzola dell'Emilia,0009 GASOLIO,29.03.2025,65.0,L,87.33,0.65
1499741,Anzola dell'Emilia,0009 GASOLIO,30.03.2025,28.08,L,37.72,0.28
1499741,Anzola dell'Emilia,0009 GASOLIO,31.03.2025,42.1,L,56.56,0.42
1499741,Anzola dell'Emilia,0009 GASOLIO,31.03.2025,300.32,L,403.46,3.0
1499741,Anzola dell'Emilia,0009 GASOLIO,31.03.2025,59.19,L,79.52,0.59
1499741,Anzola dell'Emilia,0016 ADBLUE (merce sciolta),19.03.2025,11.42,L,9.35,0.0
1499741,Anzola dell'Emilia,0016 ADBLUE (merce sciolta),24.03.2025,4.7,L,3.85,0.0
1499741,Anzola dell'Emilia,0016 ADBLUE (merce sciolta),26.03.2025,8.01,L,6.56,0.0
1499741,Anzola dell'Emilia,0016 ADBLUE (merce sciolta),27.03.2025,7.57,L,6.2,0.0
1499741,Anzola dell'Emilia,0016 ADBLUE (merce sciolta),28.03.2025,9.11,L,7.46,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),17.03.2025,28.25,L,39.34,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),17.03.2025,48.02,L,66.88,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),18.03.2025,15.31,L,21.32,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),20.03.2025,49.44,L,68.85,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),21.03.2025,5.7,L,9.02,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),22.03.2025,20.01,L,27.87,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),23.03.2025,41.05,L,57.16,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),24.03.2025,44.02,L,61.3,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),24.03.2025,31.04,L,43.23,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),25.03.2025,29.45,L,41.02,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),25.03.2025,41.6,L,57.93,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),25.03.2025,29.91,L,41.66,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),25.03.2025,32.66,L,51.64,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),26.03.2025,47.04,L,65.51,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),27.03.2025,19.3,L,26.88,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),27.03.2025,48.22,L,67.16,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),28.03.2025,46.5,L,64.75,0.0
1499741,Anzola dell'Emilia,0036 EURO 95 (SUPER),31.03.2025,11.03,L,15.36,0.0
